vector_name,vector_number1,season_week,value
u,12,24,-0.1505341992149261
u,12,25,0.009379088069360126
u,12,26,0.03305206985721687
u,12,27,0.042045355127407105
u,12,28,-0.0696715771024164
u,12,29,-0.02750699767787475
u,12,30,-0.04642040661128718
u,12,31,-0.06550362630895148
u,12,32,-0.08129588729129629
u,13,0,-0.04547403257503138
u,13,1,-0.02705042431058417
u,13,2,0.007811653824243032
u,13,3,0.031320608702172584
u,13,4,0.10217218934407285
u,13,5,0.02526562286967266
u,13,6,-0.05156553459694872
u,13,7,0.0571482512399306
u,13,8,0.012727754993644383
u,13,9,-0.2845614639743144
u,13,10,0.4234613778233667
u,13,11,-0.2980009328250749
u,13,12,0.1702314883467785
u,13,13,-0.20970620385223507
u,13,14,0.21838159040002086
u,13,15,0.16743636202740375
u,13,16,-0.20730775645974417
u,13,17,-0.18913605677380677
u,13,18,0.3709009258813873
u,13,19,-0.2710369546419325
u,13,20,0.25271089729944596
u,13,21,-0.2119335886326568
u,13,22,-0.16426672349803498
u,13,23,0.19008998831704452
u,13,24,0.06252024247975327
u,13,25,-0.0014406046480228121
u,13,26,0.06281476275909154
u,13,27,-0.006809778570851941
u,13,28,-0.026113866790238215
u,13,29,-0.010189205936571162
u,13,30,-0.09140337081344742
u,13,31,-0.04894406901281691
u,13,32,-0.010053148395715873
u,14,0,-0.09211054700258851
u,14,1,-0.09493693541582894
u,14,2,-0.14398922078053242
u,14,3,-0.19327649221304508
u,14,4,-0.06533715775608964
u,14,5,-0.04555644938453156
u,14,6,0.3024318200529309
u,14,7,0.575311446590071
u,14,8,-0.3596452011063701
u,14,9,-0.2624704438954998
u,14,10,0.19557316085600973
u,14,11,0.26238846770716595
u,14,12,-0.27853099592601654
u,14,13,0.10503530508069593
u,14,14,-0.07442265805405761
u,14,15,0.07662358184822236
u,14,16,-0.13061872070472233
u,14,17,0.07026487693201433
u,14,18,-0.00394631779690017
u,14,19,0.023920847510123588
u,14,20,-0.055401552382607286
u,14,21,-0.1090347693853723
u,14,22,0.16670751399792158
u,14,23,0.07281181263681043
u,14,24,0.0225696685378707
u,14,25,-0.06586917409551936
u,14,26,-0.03859994644075183
u,14,27,-0.027868059781977265
u,14,28,0.003028122426444987
u,14,29,-0.0027709478259073626
u,14,30,0.09999030288489616
u,14,31,0.04404391597341445
u,14,32,0.02368474691372606
u,15,0,0.2976829547971221
u,15,1,0.2769120959380273
u,15,2,0.20954754821832663
u,15,3,-0.005113725776202711
u,15,4,-0.37040719357278795
u,15,5,-0.3371879242474196
u,15,6,0.11428454502230681
u,15,7,0.04056654350921055
u,15,8,0.3414717564733185
u,15,9,-0.1810927904659015
u,15,10,-0.2733830071834476
u,15,11,0.19359629093076994
u,15,12,-0.06285372369941063
u,15,13,0.036557716762283005
u,15,14,-0.033484539826495595
u,15,15,0.21832389635012747
u,15,16,-0.027541418337665734
u,15,17,-0.22233342676474527
u,15,18,0.13972757178408945
u,15,19,0.0002532879083916653
u,15,20,0.009920229556119198
u,15,21,-0.12032126680740411
u,15,22,-0.007240314973894594
u,15,23,0.18816860281098233
u,15,24,0.10614602486826501
u,15,25,-0.06069902616308543
u,15,26,-0.07698961389001335
u,15,27,-0.1719747758485511
u,15,28,-0.17709809503676652
u,15,29,-0.05400174575502911
u,15,30,-0.05321425115735921
u,15,31,0.019675403619106278
u,15,32,0.042102370957735634
u,16,0,0.1522042323836193
u,16,1,0.1309240606779965
u,16,2,0.10925086136178937
u,16,3,-0.03467495319718184
u,16,4,-0.14950232062479202
u,16,5,-0.09975737975348685
u,16,6,0.041498493019484745
u,16,7,0.202104773454574
u,16,8,-0.14716829531600317
u,16,9,0.1254625464531765
u,16,10,-0.13608331313631042
u,16,11,0.11492317448293211
u,16,12,-0.03249725739118809
u,16,13,-0.07696476513886905
u,16,14,0.2742015283965436
u,16,15,-0.35496538637330344
u,16,16,-0.003702615720759239
u,16,17,0.2969031567052433
u,16,18,-0.13930972939405323
u,16,19,-0.16840427801013308
u,16,20,0.40906301517320576
u,16,21,-0.12251973703702691
u,16,22,-0.3205186899023909
u,16,23,-0.09855065928491778
u,16,24,0.20008281289267826
u,16,25,0.12991925405565846
u,16,26,0.08433930273848143
u,16,27,0.09938978923874986
u,16,28,0.06479035043946402
u,16,29,-0.08139267852746176
u,16,30,-0.11839959509676531
u,16,31,-0.13378677063990274
u,16,32,-0.21685892692905379
u,17,0,0.08113096264699424
u,17,1,0.06276331473798973
u,17,2,0.056849992442900885
u,17,3,0.011165026789054462
u,17,4,0.03579251134287477
u,17,5,-0.11803022840942372
u,17,6,0.05642743213214023
u,17,7,-0.14887130535168158
u,17,8,0.37106479182651736
u,17,9,-0.5649431336604418
u,17,10,0.3517020237478537
u,17,11,-0.0472465241241776
u,17,12,-0.08304716744171582
u,17,13,0.11477799269654952
u,17,14,0.06397195345046502
u,17,15,-0.31482780157445855
u,17,16,0.09185556106304928
u,17,17,0.2087313344031497
u,17,18,-0.22777254128819585
u,17,19,0.12014376743762882
u,17,20,-0.06745905131121513
u,17,21,-0.03333803544559698
u,17,22,0.1962301763707573
u,17,23,-0.1785381574049167
u,17,24,-0.05087625913716072
u,17,25,0.03534280640875073
u,17,26,0.13381783215682738
u,17,27,0.0656575050679661
u,17,28,0.033394332126396156
u,17,29,-0.07175966690291043
u,17,30,-0.07250103835675503
u,17,31,-0.08165566791925485
u,17,32,-0.029952738519961376
u,18,0,-0.07660812283965515
u,18,1,-0.061836398366242135
u,18,2,-0.047682538670597054
u,18,3,-0.024969411120597716
u,18,4,0.03844202670872504
u,18,5,0.09304118575056633
u,18,6,-0.06631797871709064
u,18,7,0.05165875430007863
u,18,8,-0.001449033119136903
u,18,9,-0.1000994078628997
u,18,10,0.10432808688812767
u,18,11,-0.06903487813477285
u,18,12,0.10624466966118847
u,18,13,-0.11720966741721531
u,18,14,0.019955170005020208
u,18,15,-0.12516969934808506
u,18,16,0.17238781258007577
u,18,17,0.07357436194770028
u,18,18,-0.2634418583200892
u,18,19,0.24444931185518437
u,18,20,-0.08822408729942192
u,18,21,0.021663399383476396
u,18,22,-0.30953664732041486
u,18,23,0.23543672627728687
u,18,24,0.45367025986551796
u,18,25,0.1359287455593734
u,18,26,-0.19403900418408743
u,18,27,-0.42161830520232835
u,18,28,-0.2269967560700616
u,18,29,-0.020646247050167987
u,18,30,0.057154332668573865
u,18,31,0.17238980300596038
u,18,32,0.23455539458600966
u,19,0,0.05520618767606306
u,19,1,0.010169009728239737
u,19,2,-0.05682047371183559
u,19,3,-0.050502646371996744
u,19,4,-0.12144402811706453
u,19,5,0.03238664296059344
u,19,6,0.4227087031729945
u,19,7,-0.19364162682014538
u,19,8,-0.057663486355017536
u,19,9,-0.014931717836784583
u,19,10,0.12029380035284284
u,19,11,-0.08213863624510342
u,19,12,0.04872367183560037
u,19,13,0.03484324973764701
u,19,14,-0.16070308534974656
u,19,15,-0.0889679093400825
u,19,16,0.17811646082465327
u,19,17,-0.047807118197767645
u,19,18,-0.07551435142794662
u,19,19,0.1074454826208179
u,19,20,-0.03420922075308815
u,19,21,0.07983480735049792
u,19,22,-0.3188370818043142
u,19,23,0.500543826313679
u,19,24,-0.14582186532620842
u,19,25,-0.13193823364187177
u,19,26,-0.22366388687411967
u,19,27,0.3917064637408438
u,19,28,0.11892258896589343
u,19,29,-0.014426729421931087
u,19,30,-0.05775904617394917
u,19,31,-0.08898244245874921
u,19,32,-0.13512730905264483
u,20,0,0.06189363151592238
u,20,1,0.03253153884480936
u,20,2,-0.07162788031513732
u,20,3,-0.16106595970404303
u,20,4,-0.045965968349746075
u,20,5,0.16841313092309704
u,20,6,0.15215888470092725
u,20,7,-0.12281824809030857
u,20,8,-0.09608529799385439
u,20,9,0.1642203608802683
u,20,10,-0.05107853132771221
u,20,11,-0.07905183192707586
u,20,12,0.13694886552066401
u,20,13,-0.10099958258418981
u,20,14,0.011229435390668245
u,20,15,-0.13645546337217254
u,20,16,0.21406350498561696
u,20,17,-0.09344573095775469
u,20,18,-0.040404132113410776
u,20,19,0.11903326178496795
u,20,20,0.1739865956531695
u,20,21,-0.6461636407195468
u,20,22,0.44666616420619404
u,20,23,0.047689745617150774
u,20,24,-0.04434423330483883
u,20,25,0.09491158477221912
u,20,26,-0.06833366697667548
u,20,27,0.015496676685308958
u,20,28,-0.08723033973203362
u,20,29,-0.08206279194996789
u,20,30,-0.10562573827415399
u,20,31,-0.009344613209121902
u,20,32,0.20286026942076155
u,21,0,0.15601430995423046
u,21,1,-0.015093563202237878
u,21,2,-0.06603837751102237
u,21,3,-0.1682068959762271
u,21,4,-0.13548583812742124
u,21,5,0.036434803619014834
u,21,6,0.5839789676391948
u,21,7,-0.2830873497780521
u,21,8,-0.12900436630166012
u,21,9,0.11354571496081307
u,21,10,0.11925414792259126
u,21,11,-0.1372282978301739
u,21,12,0.03928935805843551
u,21,13,-0.01913178895861979
u,21,14,-0.04377694797225852
u,21,15,0.15257961199012712
u,21,16,-0.14923446619589734
u,21,17,0.04958091262114542
u,21,18,0.04544971233945497
u,21,19,-0.06661117920414479
u,21,20,-0.03707931740628401
u,21,21,0.2208562013989584
u,21,22,-0.07219302551658119
u,21,23,-0.3275206283356967
u,21,24,0.10724620107811943
u,21,25,0.15136730915838076
u,21,26,0.2907341090350066
u,21,27,-0.18457046072993427
u,21,28,-0.17037217117491413
u,21,29,-0.11325553418424276
u,21,30,-0.09418760508984095
u,21,31,0.02809208513743458
u,21,32,0.11765436858229869
u,22,0,0.09620828343998943
u,22,1,-0.04683309201926029
u,22,2,-0.02692212366398476
u,22,3,-0.07458967834562495
u,22,4,-0.009596345250256268
u,22,5,0.166723214953969
u,22,6,-0.19170124792494106
u,22,7,0.0954983371950139
u,22,8,-0.02307370371552179
u,22,9,0.011423593679129323
u,22,10,-0.0413300787041841
u,22,11,0.06444196250325014
u,22,12,-0.0505968607421631
u,22,13,0.05737082496150644
u,22,14,-0.05390365420933483
u,22,15,-0.08886438501883855
u,22,16,0.0994182249292611
u,22,17,0.008710671661448776
u,22,18,-0.05093916255598722
u,22,19,-0.002638260224101575
u,22,20,0.02284035946574972
u,22,21,0.04411264773712888
u,22,22,-0.10209569376686004
u,22,23,0.22872596993259867
u,22,24,-0.09768290516793536
u,22,25,-0.4466884623557164
u,22,26,0.6144191500932416
u,22,27,0.04953071926872373
u,22,28,-0.20379653645983273
u,22,29,-0.11880638006145786
u,22,30,-0.2906170600103232
u,22,31,0.09949715311128
u,22,32,0.26175451726403703
u,23,0,-0.16533663101817955
u,23,1,-0.04795289939100891
u,23,2,-0.025937335850129598
u,23,3,0.2863257893371732
u,23,4,0.014212350712221787
u,23,5,-0.2196322908170386
u,23,6,0.2123537786312509
u,23,7,-0.06642668199972432
u,23,8,-0.04551245967715168
u,23,9,0.07317684830296149
u,23,10,-0.0003412132163887934
u,23,11,-0.07751539244303736
u,23,12,0.07208253594151322
u,23,13,-0.04375757079606039
u,23,14,0.020529550234249745
u,23,15,-0.07682943236902115
u,23,16,0.1248212629517063
u,23,17,-0.05807064664335255
u,23,18,0.03511012062583555
u,23,19,0.0013986462520732892
u,23,20,-0.03831144126118567
u,23,21,-0.09270876557107736
u,23,22,0.14364613804319662
u,23,23,-0.1532225475899812
u,23,24,0.508839267928063
u,23,25,-0.6023169131580107
u,23,26,0.055317984352030024
u,23,27,0.00808394773156015
u,23,28,0.08725546675298872
u,23,29,0.1957185373900548
u,23,30,0.036483446359892854
u,23,31,-0.03942706733434971
u,23,32,-0.12205638241107535
u,24,0,0.14931984817108188
u,24,1,0.019060423260834212
u,24,2,0.011345298856717688
u,24,3,-0.1977209642635092
u,24,4,-0.024879940458563173
u,24,5,0.188346189806935
u,24,6,-0.1811058322490397
u,24,7,0.0708229534593736
u,24,8,0.022875484098867437
u,24,9,-0.05830374054868063
u,24,10,0.028691324305864213
u,24,11,0.000734924895516639
u,24,12,-0.021766943592679992
u,24,13,0.03811362422025384
u,24,14,-0.07504728839035216
u,24,15,0.1271586292284616
u,24,16,-0.01445625283490773
u,24,17,-0.07682217270510773
u,24,18,0.06544585231240736
u,24,19,-0.003192463384404695
u,24,20,-0.06584646543875053
u,24,21,0.10228163876792591
u,24,22,-0.01549966920773864
u,24,23,-0.2855731377911078
u,24,24,0.3944613993702815
u,24,25,-0.09137538355675946
u,24,26,-0.3272419420739561
u,24,27,0.39662668553548297
u,24,28,0.18740247885479597
u,24,29,-0.343664306671717
u,24,30,-0.27207634048674095
u,24,31,-0.01796454325548904
u,24,32,0.26985063176470314
u,25,0,-0.23443773339355445
u,25,1,-0.09016770955400762
u,25,2,-0.017478673611331208
u,25,3,0.34565460588309976
u,25,4,0.30270225135814155
u,25,5,-0.548430487363935
u,25,6,0.12784002551285514
u,25,7,0.04399359697636569
u,25,8,-0.04765691430032138
u,25,9,0.07051940044179475
u,25,10,-0.0653834592833992
u,25,11,0.03742361539846304
u,25,12,0.0009072838997239289
u,25,13,-0.02578799084998223
u,25,14,-0.006175004086218833
u,25,15,0.019569228286167684
u,25,16,0.02587723696554395
u,25,17,-0.009895551666417556
u,25,18,-0.017734108778545726
u,25,19,0.025137657129055736
u,25,20,0.024211548870384837
u,25,21,-0.025093700052271007
u,25,22,-0.06076946264750797
u,25,23,0.02874756217864585
u,25,24,-0.08266630157512214
u,25,25,0.1884348919328869
u,25,26,0.03045867179608246
u,25,27,0.2040096538297034
u,25,28,-0.11202383164790301
u,25,29,-0.40855289205706663
u,25,30,-0.08315934911417726
u,25,31,0.023526997700474856
u,25,32,0.3363989418223724
u,26,0,-0.09495358101551277
u,26,1,-0.07577888954694893
u,26,2,-0.05507166319862383
u,26,3,0.3301812387337986
u,26,4,-0.23357656133043952
u,26,5,0.02987300667514874
u,26,6,0.020796469413130722
u,26,7,0.06435850994619158
u,26,8,-0.030865053818676918
u,26,9,-0.04000737921886904
u,26,10,0.025960087524242025
u,26,11,0.014817922647485708
u,26,12,0.001124091423891309
u,26,13,0.004709506147091609
u,26,14,-0.049106891473566706
u,26,15,0.01856337457723328
u,26,16,-0.03139920956550323
u,26,17,0.024255653511819252
u,26,18,-0.011238549852516445
u,26,19,0.04488891388420185
u,26,20,-0.023062833381732158
u,26,21,-0.019970075260959994
u,26,22,0.017967482584814617
u,26,23,-0.06722866518628148
u,26,24,-0.05646965502340959
u,26,25,0.18918694811147052
u,26,26,-0.08335589109210524
u,26,27,0.029322204070742104
u,26,28,0.040311536631386355
u,26,29,0.33015094720051
u,26,30,-0.6664256507305973
u,26,31,0.43481228026053415
u,26,32,-0.08276962364794352
u,27,0,0.24042992340169375
u,27,1,-0.021008695557784725
u,27,2,-0.05000441426267536
u,27,3,-0.38164210958615974
u,27,4,0.5068413638791428
u,27,5,-0.31711183063582504
u,27,6,0.04774730816309061
u,27,7,-0.01753996216642748
u,27,8,0.010394371522521229
